Tr_Name,Park,Park_Tourism_Region,Last_Yr,This_Yr,Percent_Change
Melbourne,Wooroonooran National Park,Tropical North Queensland,296,206,-30.40540541
Melbourne,"Wooroonooran NP, Bartle Frere trail",All,0,40,100
Melbourne,"Wooroonooran NP, Bartle Frere trail",Tropical North Queensland,0,40,100
"Murray River, Lakes and Coorong",Beerburrum and Beerwah State Forests,All,4,2,-50
"Murray River, Lakes and Coorong",Beerburrum and Beerwah State Forests,Sunshine Coast,4,2,-50
"Murray River, Lakes and Coorong",Blackdown Tableland National Park,All,0,8,100
"Murray River, Lakes and Coorong",Blackdown Tableland National Park,Central Queensland,0,8,100
"Murray River, Lakes and Coorong",Bladensburg National Park,All,0,4,100
"Murray River, Lakes and Coorong",Bladensburg National Park,Outback,0,4,100
"Murray River, Lakes and Coorong",Boodjamulla (Lawn Hill) National Park,All,12,0,-100
"Murray River, Lakes and Coorong",Boodjamulla (Lawn Hill) National Park,Tropical North Queensland,12,0,-100
"Murray River, Lakes and Coorong",Byfield State Forest,All,3,0,-100
"Murray River, Lakes and Coorong",Byfield State Forest,Central Queensland,3,0,-100
"Murray River, Lakes and Coorong",Cape Hillsborough National Park,All,0,4,100
"Murray River, Lakes and Coorong",Cape Hillsborough National Park,Mackay,0,4,100
"Murray River, Lakes and Coorong",Carnarvon National Park,All,0,4,100
"Murray River, Lakes and Coorong",Carnarvon National Park,Central Queensland,0,4,100
"Murray River, Lakes and Coorong",Cooloola Recreation Area,All,4,20,400
"Murray River, Lakes and Coorong",Cooloola Recreation Area,Sunshine Coast,4,20,400
"Murray River, Lakes and Coorong",Daintree National Park (CYPAL),All,0,6,100
"Murray River, Lakes and Coorong",Daintree National Park (CYPAL),Tropical North Queensland,0,6,100
"Murray River, Lakes and Coorong",Danbulla National Park,All,47,4,-91.4893617
"Murray River, Lakes and Coorong",Danbulla National Park,Tropical North Queensland,47,4,-91.4893617
"Murray River, Lakes and Coorong",Eungella National Park,All,0,2,100
"Murray River, Lakes and Coorong",Eungella National Park,Mackay,0,2,100
"Murray River, Lakes and Coorong",Eurimbula National Park,All,0,4,100
"Murray River, Lakes and Coorong",Eurimbula National Park,Central Queensland,0,4,100
"Murray River, Lakes and Coorong",Expedition National Park,All,0,4,100
"Murray River, Lakes and Coorong",Expedition National Park,Central Queensland,0,4,100
"Murray River, Lakes and Coorong",Girramay National Park,All,8,4,-50
"Murray River, Lakes and Coorong",Girramay National Park,Tropical North Queensland,8,4,-50
"Murray River, Lakes and Coorong",Girringun National Park,All,0,4,100
"Murray River, Lakes and Coorong",Girringun National Park,Tropical North Queensland,0,4,100
"Murray River, Lakes and Coorong",Hell Hole Gorge National Park,All,4,0,-100
"Murray River, Lakes and Coorong",Hell Hole Gorge National Park,Outback,4,0,-100
"Murray River, Lakes and Coorong",Imbil State Forest,All,2,0,-100
"Murray River, Lakes and Coorong",Imbil State Forest,"Launceston, Tamar and the North",2,0,-100
"Murray River, Lakes and Coorong",Inskip Peninsula Recreation Area,All,29,29,0
"Murray River, Lakes and Coorong",Inskip Peninsula Recreation Area,Sunshine Coast,29,29,0
"Murray River, Lakes and Coorong",Isla Gorge National Park,All,0,6,100
"Murray River, Lakes and Coorong",Isla Gorge National Park,Central Queensland,0,6,100
"Murray River, Lakes and Coorong",Jardine River National Park,All,16,2,-87.5
"Murray River, Lakes and Coorong",Jardine River National Park,Tropical North Queensland,16,2,-87.5
"Murray River, Lakes and Coorong",Jimna State Forest,All,0,2,100
"Murray River, Lakes and Coorong",Jimna State Forest,"Launceston, Tamar and the North",0,2,100
"Murray River, Lakes and Coorong",K'gari (Fraser Island) Recreation Area,All,133,44,-66.91729323
"Murray River, Lakes and Coorong",K'gari (Fraser Island) Recreation Area,Fraser Coast,133,44,-66.91729323
"Murray River, Lakes and Coorong",Kutini-Payamu (Iron Range) National Park (CYPAL),All,8,0,-100
"Murray River, Lakes and Coorong",Kutini-Payamu (Iron Range) National Park (CYPAL),Tropical North Queensland,8,0,-100
"Murray River, Lakes and Coorong",Nuga Nuga National Park,All,0,4,100
"Murray River, Lakes and Coorong",Nuga Nuga National Park,Central Queensland,0,4,100
"Murray River, Lakes and Coorong",Paluma Range National Park,All,6,31,416.6666667
"Murray River, Lakes and Coorong",Paluma Range National Park,Townsville,6,31,416.6666667
"Murray River, Lakes and Coorong",Porcupine Gorge National Park,All,2,8,300
"Murray River, Lakes and Coorong",Porcupine Gorge National Park,Outback,2,8,300
"Murray River, Lakes and Coorong",Rinyirru (Lakefield) National Park (CYPAL),All,8,12,50
"Murray River, Lakes and Coorong",Rinyirru (Lakefield) National Park (CYPAL),Tropical North Queensland,8,12,50
"Murray River, Lakes and Coorong",Speewah Conservation Park,All,4,2,-50
"Murray River, Lakes and Coorong",Speewah Conservation Park,Tropical North Queensland,4,2,-50
"Murray River, Lakes and Coorong",Springbrook National Park,All,3,9,200
"Murray River, Lakes and Coorong",Springbrook National Park,Gold Coast,3,9,200
"Murray River, Lakes and Coorong",Total,All,295,229,-22.37288136
"Murray River, Lakes and Coorong",Total,Central Queensland,3,30,900
"Murray River, Lakes and Coorong",Total,Fraser Coast,133,52,-60.90225564
"Murray River, Lakes and Coorong",Total,Gold Coast,3,9,200
"Murray River, Lakes and Coorong",Total,"Launceston, Tamar and the North",2,2,0
"Murray River, Lakes and Coorong",Total,Mackay,0,6,100
"Murray River, Lakes and Coorong",Total,Outback,8,12,50
"Murray River, Lakes and Coorong",Total,Sunshine Coast,37,51,37.83783784
"Murray River, Lakes and Coorong",Total,Townsville,6,31,416.6666667
"Murray River, Lakes and Coorong",Total,Tropical North Queensland,103,36,-65.04854369
"Murray River, Lakes and Coorong",Tully Gorge National Park,All,0,2,100
"Murray River, Lakes and Coorong",Tully Gorge National Park,Tropical North Queensland,0,2,100
"Murray River, Lakes and Coorong",Welford National Park,All,2,0,-100
"Murray River, Lakes and Coorong",Welford National Park,Outback,2,0,-100
"Murray River, Lakes and Coorong",Wongi State Forest,All,0,8,100
"Murray River, Lakes and Coorong",Wongi State Forest,Fraser Coast,0,8,100
New England North West,Abergowrie State Forest,All,2,6,200
New England North West,Abergowrie State Forest,Townsville,2,6,200
New England North West,Amamoor State Forest and Forest Reserve,All,18,22,22.22222222
New England North West,Amamoor State Forest and Forest Reserve,Sunshine Coast,18,22,22.22222222
New England North West,Auburn River National Park,All,14,11,-21.42857143
New England North West,Auburn River National Park,Bundaberg,14,11,-21.42857143
New England North West,Barakula State Forest,All,2,0,-100
New England North West,Barakula State Forest,Darling Downs,2,0,-100
New England North West,Beerburrum and Beerwah State Forests,All,86,108,25.58139535
New England North West,Beerburrum and Beerwah State Forests,Sunshine Coast,86,108,25.58139535
New England North West,Benarkin State Forest,All,4,12,200
New England North West,Benarkin State Forest,Darling Downs,4,12,200
New England North West,Blackdown Tableland National Park,All,95,39,-58.94736842
New England North West,Blackdown Tableland National Park,Central Queensland,95,39,-58.94736842
New England North West,Bladensburg National Park,All,23,12,-47.82608696
New England North West,Bladensburg National Park,Outback,23,12,-47.82608696
New England North West,Boodjamulla (Lawn Hill) National Park,All,40,12,-70
New England North West,Boodjamulla (Lawn Hill) National Park,Tropical North Queensland,40,12,-70
New England North West,Bowling Green Bay National Park,All,2,0,-100
New England North West,Bowling Green Bay National Park,Townsville,2,0,-100
New England North West,Bribie Island Recreation Area,All,188,175,-6.914893617
New England North West,Bribie Island Recreation Area,Brisbane,188,175,-6.914893617
New England North West,Broad Sound Islands National Park,All,6,0,-100
New England North West,Broad Sound Islands National Park,Central Queensland,6,0,-100
New England North West,Brooyar State Forest,All,3,19,533.3333333
New England North West,Brooyar State Forest,"Launceston, Tamar and the North",3,19,533.3333333
New England North West,Bunya Mountains National Park,All,275,123,-55.27272727
New England North West,Bunya Mountains National Park,Darling Downs,275,123,-55.27272727
New England North West,Burrum Coast National Park,All,148,118,-20.27027027
New England North West,Burrum Coast National Park,Fraser Coast,148,118,-20.27027027
New England North West,Byfield Conservation Park,All,22,34,54.54545455
New England North West,Byfield Conservation Park,Central Queensland,22,34,54.54545455
New England North West,Byfield National Park,All,19,2,-89.47368421
New England North West,Byfield National Park,Central Queensland,19,2,-89.47368421
New England North West,Byfield State Forest,All,66,57,-13.63636364
New England North West,Byfield State Forest,Central Queensland,66,57,-13.63636364
New England North West,Cape Hillsborough National Park,All,27,10,-62.96296296
New England North West,Cape Hillsborough National Park,Mackay,27,10,-62.96296296
New England North West,Cape Melville National Park (CYPAL),All,36,55,52.77777778
New England North West,Cape Melville National Park (CYPAL),Tropical North Queensland,36,55,52.77777778
New England North West,Cape Palmerston National Park,All,26,8,-69.23076923
New England North West,Cape Palmerston National Park,Mackay,26,8,-69.23076923
New England North West,Capricornia Cays National Park,All,201,188,-6.467661692
New England North West,Capricornia Cays National Park,Central Queensland,201,188,-6.467661692
New England North West,Carnarvon Great Walk,All,18,20,11.11111111
New England North West,Carnarvon Great Walk,Central Queensland,18,20,11.11111111
New England North West,Carnarvon National Park,All,144,40,-72.22222222
New England North West,Carnarvon National Park,Central Queensland,144,40,-72.22222222
New England North West,Cathu State Forest,All,8,0,-100
New England North West,Cathu State Forest,Mackay,8,0,-100
New England North West,Charon Point Conservation Park,All,0,1,100
New England North West,Charon Point Conservation Park,Central Queensland,0,1,100
New England North West,Conondale National Park,All,28,49,75
New England North West,Conondale National Park,Sunshine Coast,28,49,75
New England North West,Conondale Range Great Walk,All,18,6,-66.66666667
New England North West,Conondale Range Great Walk,Sunshine Coast,18,6,-66.66666667
New England North West,Conway National Park,All,11,0,-100
New England North West,Conway National Park,Whitsundays,11,0,-100
New England North West,Cooloola Great Walk,All,24,3,-87.5
New England North West,Cooloola Great Walk,Sunshine Coast,24,3,-87.5
New England North West,Cooloola Recreation Area,All,"1,212",818,-32.50825083
New England North West,Cooloola Recreation Area,Sunshine Coast,"1,212",818,-32.50825083
New England North West,Crediton State Forest,All,19,2,-89.47368421
New England North West,Crediton State Forest,Mackay,19,2,-89.47368421
New England North West,Crows Nest National Park,All,77,39,-49.35064935
New England North West,Crows Nest National Park,Darling Downs,77,39,-49.35064935
New England North West,Currawinya National Park,All,88,74,-15.90909091
New England North West,Currawinya National Park,Outback,88,74,-15.90909091
New England North West,Curtis Island National Park and Conservation Park,All,25,0,-100
New England North West,Curtis Island National Park and Conservation Park,Central Queensland,25,0,-100
New England North West,D'Aguilar National Park,All,9,31,244.4444444
New England North West,D'Aguilar National Park,Brisbane,9,31,244.4444444
New England North West,Daintree National Park,All,52,0,-100
New England North West,Daintree National Park,Tropical North Queensland,52,0,-100
New England North West,Daintree National Park (CYPAL),All,0,31,100
New England North West,Daintree National Park (CYPAL),Tropical North Queensland,0,31,100
New England North West,Dalrymple National Park,All,6,0,-100
New England North West,Dalrymple National Park,Townsville,6,0,-100
New England North West,Danbulla National Park,All,103,126,22.33009709
New England North West,Danbulla National Park,Tropical North Queensland,103,126,22.33009709
New England North West,Davies Creek National Park,All,10,3,-70
New England North West,Davies Creek National Park,Tropical North Queensland,10,3,-70
New England North West,Deepwater National Park,All,54,128,137.037037
New England North West,Deepwater National Park,Central Queensland,54,128,137.037037
New England North West,Diamantina National Park,All,34,6,-82.35294118
New England North West,Diamantina National Park,Outback,34,6,-82.35294118
New England North West,Dinden National Park,All,8,22,175
New England North West,Dinden National Park,Tropical North Queensland,8,22,175
New England North West,Eungella National Park,All,16,5,-68.75
New England North West,Eungella National Park,Mackay,16,5,-68.75
New England North West,Eurimbula National Park,All,102,49,-51.96078431
New England North West,Eurimbula National Park,Central Queensland,102,49,-51.96078431
New England North West,Expedition National Park,All,15,6,-60
New England North West,Expedition National Park,Central Queensland,15,6,-60
New England North West,Flinders Group National Park (CYPAL),All,0,26,100
New England North West,Flinders Group National Park (CYPAL),Tropical North Queensland,0,26,100
New England North West,Forest Den National Park,All,0,6,100
New England North West,Forest Den National Park,Outback,0,6,100
New England North West,Girramay National Park,All,21,8,-61.9047619
New England North West,Girramay National Park,Tropical North Queensland,21,8,-61.9047619
New England North West,Girraween National Park,All,713,765,7.29312763
New England North West,Girraween National Park,Darling Downs,713,765,7.29312763
New England North West,Girringun National Park,All,44,22,-50
New England North West,Girringun National Park,Tropical North Queensland,44,22,-50
New England North West,Glen Rock State Forest,All,29,2,-93.10344828
New England North West,Glen Rock State Forest,Brisbane,29,2,-93.10344828
New England North West,Gold Coast Hinterland Great Walk,All,1,0,-100
New England North West,Gold Coast Hinterland Great Walk,Gold Coast,1,0,-100
New England North West,Goold Island National Park,All,0,18,100
New England North West,Goold Island National Park,Tropical North Queensland,0,18,100
New England North West,Heathlands Resources Reserve,All,12,6,-50
New England North West,Heathlands Resources Reserve,Tropical North Queensland,12,6,-50
New England North West,Hell Hole Gorge National Park,All,2,0,-100
New England North West,Hell Hole Gorge National Park,Outback,2,0,-100
New England North West,Hinchinbrook Island National Park,All,18,0,-100
New England North West,Hinchinbrook Island National Park,Tropical North Queensland,18,0,-100
New England North West,"Hinchinbrook Island NP, Thorsborne Trail",All,33,41,24.24242424
New England North West,"Hinchinbrook Island NP, Thorsborne Trail",Tropical North Queensland,33,41,24.24242424
New England North West,Idalia National Park,All,16,22,37.5
New England North West,Idalia National Park,Outback,16,22,37.5
New England North West,Imbil State Forest,All,43,32,-25.58139535
New England North West,Imbil State Forest,"Launceston, Tamar and the North",43,32,-25.58139535
New England North West,Inskip Peninsula Recreation Area,All,"1,044",931,-10.82375479
New England North West,Inskip Peninsula Recreation Area,Sunshine Coast,"1,044",931,-10.82375479
New England North West,Isla Gorge National Park,All,26,27,3.846153846
New England North West,Isla Gorge National Park,Central Queensland,26,27,3.846153846
New England North West,Jardine River National Park,All,72,57,-20.83333333
New England North West,Jardine River National Park,Tropical North Queensland,72,57,-20.83333333
New England North West,Jimna State Forest,All,7,8,14.28571429
New England North West,Jimna State Forest,"Launceston, Tamar and the North",7,8,14.28571429
New England North West,K'gari (Fraser Island) Great Walk,All,102,89,-12.74509804
New England North West,K'gari (Fraser Island) Great Walk,Fraser Coast,102,89,-12.74509804
New England North West,K'gari (Fraser Island) Recreation Area,All,"4,740","3,908",-17.55274262
New England North West,K'gari (Fraser Island) Recreation Area,Fraser Coast,"4,740","3,908",-17.55274262
New England North West,Keppel Bay Islands National Park,All,15,11,-26.66666667
New England North West,Keppel Bay Islands National Park,Central Queensland,15,11,-26.66666667
New England North West,Koombooloomba National Park and Conservation Park,All,4,10,150
New England North West,Koombooloomba National Park and Conservation Park,Tropical North Queensland,4,10,150
New England North West,Kroombit Tops National Park,All,14,14,0
